sl_no,project_code,legacy_ocms_code,pmgid,project_name,state,implementing_agency,start_date,original_completion_date,revised_completion_date,original_cost,revised_cost,cumulative_expenditure,physical_progress,reporting_period,source_filename
1306,N24002111,,,FOUR LANING OF MUGAIYUR TO MARAKKANAM SECTION OF NH-332A FROM KM 31.000 TO KM 62.000,,NHAI,2019-02,2025-12,2026-05,825.94,1116.13,344.92,40.55,2025-06,FR_JUNE_2025.pdf
1307,N24002112,,,SIX LANING OF TUTICORIN PORT ROAD SECTION OF NH-7A (NEW NH- 138) FROM KM 0.000 TO KM 6.140 [EFFECTIVE,,NHAI,2023-03,2024-07,,200.30,,113.71,93.11,2025-06,FR_JUNE_2025.pdf
1308,N24002113,,,4L OF LEFT-OVER WORKS INCLUDING ADDITIONAL STRUCTURES FROM KERALA/TAMIL NADU BORDER TO KANYAKUMARI S,,NHAI,2023-03,2025-08,,1141.78,,466.20,47.86,2025-06,FR_JUNE_2025.pdf
1309,N24002114,,,4L OF VADUGAPATTI TO THERKUVENGANALLUR (RAJAPALYAM) SECTION FROM KM 36.000 TO KM 71.600 OF NH744 UND,,NHAI,2022-02,2025-04,,1097.59,,705.17,97.80,2025-06,FR_JUNE_2025.pdf
1310,N24002151,,,WIDENING TO 4L/4L+PS AND STRENGTHENING IN SELECTED STRETCHES FROM KM 0/8 TO 50/570 OF NH 532 INCLUD,,MoRTH,2022-03,2024-01,,257.14,294.70,277.57,90.00,2025-06,FR_JUNE_2025.pdf
1311,N24002152,,,WIDENING FROM 2L+PS TO 4L/4L+PS AND IMPROVEMENTS THE SELECTED STRETHCES FROM KM 26/5 - 81/2 INCLU,,MoRTH,2023-03,2023-11,,274.84,,265.83,100.00,2025-06,FR_JUNE_2025.pdf
1312,N24002153,,,"STRENGTHENING OF 2L+PS FROM KM 17/8 ? 18/2, CONSTRUCTION OF 2L+PS FROM KM 18/2 TO KM 20/0 AND CONSTR",,MoRTH,2023-03,2024-02,,169.68,,145.29,100.00,2025-06,FR_JUNE_2025.pdf
1313,N24002165,,,CONSTRUCTION OF BYPASS TO MADURAI - ACHAMBATHU - VIRATIPATHU IN KM 6/850 - 10/382 OF NH 49 EXTN. (NE,,MoRTH,2022-03,2026-08,,238.97,260.07,118.00,50.00,2025-06,FR_JUNE_2025.pdf
1314,N24002216,,,ACCESS CONTROLLED HIGHWAY OF 4 LANE WITH PAVED SHOULDERS FROM TIRUVALLUR (DESIGN CHAINAGE KM 17+56),,NHAI,2024-12,2026-12,,1376.10,,39.00,8.74,2025-06,FR_JUNE_2025.pdf
1315,N24000697,,,FOUR LANNING OF CHOLOPURAM- THANJAVUR,,NHAI,2017-08,2020-09,,1176.37,,1325.06,99.50,2025-06,FR_JUNE_2025.pdf
1316,N24000708,,,4-LANNING OF STHIYATHOPU- CHOLOPURAM,,NHAI,2017-09,2020-08,2025-07,1227.87,,1436.16,99.50,2025-06,FR_JUNE_2025.pdf
1317,N24000826,,,FOUR LANINIG OF CHETTIKULAM TO NATHAM SECTION OF NH-785 FROM CHETTIKULUM (KM 7.300) TO NATHAM (KM. 3,,NHAI,2018-03,2022-10,2025-07,505.35,,376.61,99.75,2025-06,FR_JUNE_2025.pdf
1318,N06000161,,,KAKATIYAKHANI OPENCAST III PROJECT PHASE-1,,SCCL,2017-03,2022-03,,413.84,,397.54,85.00,2025-06,FR_JUNE_2025.pdf
1319,N06000202,,,GODAVARIKHANI COAL MINE,,SCCL,2019-07,2023-03,,438.98,,178.21,70.00,2025-06,FR_JUNE_2025.pdf
1320,N06000204,,,VENKATESH KHANI COAL MINE,,SCCL,2020-10,2023-03,,484.51,,318.12,55.00,2025-06,FR_JUNE_2025.pdf
1321,N06000210,,,RCE OF RAMAGUNDAM OPENCAST II EXTENSION PROJECT,,SCCL,2015-11,2023-03,,489.62,,405.54,70.00,2025-06,FR_JUNE_2025.pdf
1322,N06000211,,,RCE OF INDARAM OPENCAST PROJECT,,SCCL,2017-08,2021-03,,349.28,,402.64,80.00,2025-06,FR_JUNE_2025.pdf
1323,N06000213,,,RCE OF KALYANIKHANI OPENCAST PROJECT,,SCCL,2016-03,2020-03,,384.32,,265.53,75.00,2025-06,FR_JUNE_2025.pdf
1324,N06000214,,,RCE OF KAKATHIYAKHANI OC - 2 PROJECT,,SCCL,2017-08,2020-03,,442.42,,203.14,63.00,2025-06,FR_JUNE_2025.pdf
1325,N06000258,,,GOLETI OPENCAST MINE,,SCCL,2021-07,2026-03,,345.60,,72.09,20.00,2025-06,FR_JUNE_2025.pdf
1326,N28000098,,,ESTABLISHMENT OF NATIONAL ANIMAL RESOURCE FACILITY FOR BIOMEDICAL RESEARCH AT HYDERABAD,,CPWD FOR HEALTH,2016-10,2020-03,2025-01,209.84,281.05,253.64,98.50,2025-06,FR_JUNE_2025.pdf
1327,N21000031,,,"COMPREHENSIVE PLANNING, DESIGNING, EXECUTION OF ALL INDIA INSTITUTE OF MEDICAL SCIENCES AT BIBINAGAR",,HITES,2018-12,2024-07,,1110.55,,753.76,83.07,2025-06,FR_JUNE_2025.pdf
1328,N22000032,,,MANOHARABAD-KOTHPALL NEW LINE(SCR),,SCR,2006-04,2027-03,,1160.00,,1568.57,,2025-06,FR_JUNE_2025.pdf
1329,N24001482,,,KHAMMAM-DEVARAPALLE PKG I [4L ACCESS CONTROLLED (GREENFIELD) FROM THALLAMPADU VILLAGE TO SOMAVARAM,,NHAI,2022-08,2024-10,2022-08,772.11,,558.24,80.51,2025-06,FR_JUNE_2025.pdf
1330,N24001483,,,KHAMMAM DEVARAPALLE PKG II 4L ACCESS CONTROLLED (GREENFIELD) FROM SOMAVARAM VILLAGE TO CHINTAGUDEM V,,NHAI,2022-02,2024-09,2022-02,637.11,,415.98,85.40,2025-06,FR_JUNE_2025.pdf
1331,N24001484,,,KHAMMAM-DEVARAPALLE PKG III [4L ACCESS CONTROLLED (GREENFIELD) FROM CHINTAGUDEM VILLAGE TO RECHERLA,,NHAI,2022-09,2024-02,2022-09,804.69,,514.29,91.20,2025-06,FR_JUNE_2025.pdf
1332,N24001522,,,4L OF KODAD (DESIGN KM 0.00/EXISTING KM 185.00 OF NH-65) TO KHAMMAM (DESIGN KM 31.800/EXISTING KM 29,,NHAI,2021-01,2024-01,2021-01,1307.95,,727.42,99.98,2025-06,FR_JUNE_2025.pdf
1333,N24001555,,,"6 LANING OF EXISTING 4-LANE STRETCH FROM KALKALLU AT KM.454+000 TO GUNDLA POCHAMPALLY AT KM.471+000,",,NHAI,2022-03,2025-01,,955.49,,233.46,35.96,2025-06,FR_JUNE_2025.pdf
1334,N24001556,,,6L OF EXISTING 4L FROM GUNDLAPOCHAMPALLY TO BOWENPALLY FROM KM 471.300 TO KM 481.331 OF NH-44,,NHAI,2021-12,2024-07,,521.53,,250.70,49.63,2025-06,FR_JUNE_2025.pdf
1335,N24001625,,,6L ACCESS CONTROLLED GREENFIELD HIGHWAY OF JULEKAL VILLAGE TO DINNEDEVARAPADU VILLAGE FROM KM 242.20,,NHAI,2022-01,2025-01,,1227.57,,288.58,45.65,2025-06,FR_JUNE_2025.pdf
1336,N24001626,,,6L ACCESS CONTROLLED GREENFIELD HIGHWAY OF NANDINNE VILLAGE TO JULEKAL VILLAGE FROM KM 202.900 TO KM,,NHAI,2022-02,2025-01,,972.06,,408.48,70.26,2025-06,FR_JUNE_2025.pdf
1337,N24002000,,,WIDENING AND STRENGTHENING OF EXISTING 2 LANE WITH PAVED SHOULDER TO 4 LANE WITH PAVED SHOULDER FRO,,MoRTH,2021-03,2024-07,,317.19,,178.64,72.00,2025-06,FR_JUNE_2025.pdf
1338,N24002001,,,WIDENING TO 2 LANE WITH PAVED SHOULDERS OF MEDAK - SIDDIPET SECTION FROM KM 0/0 TO KM 69/978 OF NH-,,MoRTH,2022-01,2025-01,,882.18,,376.66,73.14,2025-06,FR_JUNE_2025.pdf
1339,N24002002,,,WIDENING AND IMPROVEMENT OF EXISTING CARRIAGE WAY TO 2 LANE WITH PAVED SHOULDERS FROM KM. 86/160 TO,,MoRTH,2022-01,2024-12,,423.48,,166.39,71.65,2025-06,FR_JUNE_2025.pdf
1340,N24002003,,,REHABILITATION AND UP-GRADATION OF VALIGONDA TO THORRUR SECTION TO TWO LANE WITH PAVED SHOULDERS FRO,,MoRTH,2022-01,2024-12,,549.28,,257.89,74.75,2025-06,FR_JUNE_2025.pdf
1341,N24002004,,,REHABILITATION AND UPGRADATION OF LB-NAGAR TO MALKAPUR SECTION TO 6-LANE MAIN CARRIAGEWAY WITH SERVI,,MoRTH,2021-03,2024-07,,545.11,,198.03,76.64,2025-06,FR_JUNE_2025.pdf
1342,N24002005,,,WIDENING TO TWO LANE WITH PAVED SHOULDERS OF 'BODHAN BASAR BHAINSA ' SECTION FROM KM 38/900 TO 95/3,,MoRTH,2022-03,2025-03,,644.45,,221.65,93.60,2025-06,FR_JUNE_2025.pdf
1343,N24002006,,,"ONSTRUCTION OF 4-LANE FLYOVER AT AMBERPET-X ROAD, HYDERABAD ON NH-202 IN THE STATE OF TELANGANA",,MoRTH,2017-10,2023-06,,186.71,,149.64,92.10,2025-06,FR_JUNE_2025.pdf
1344,N24002007,,,WIDENING TO TWO LANE WITH PAVED SHOULDERS FROM KM 0/000 TO KM 79/300 OF KALWAKURTHY - KOLLAPUR SECTI,,MoRTH,2022-03,2025-07,,886.69,,252.22,67.94,2025-06,FR_JUNE_2025.pdf
1345,N24002008,,,WIDENING TO 2 LANE WITH PAVED SHOULDERS OF SIDDIPET- ELKATHURTHY SECTION FROM KM 69/978 TO KM 133/6,,MoRTH,2022-01,2024-12,,578.85,,292.69,82.05,2025-06,FR_JUNE_2025.pdf
1346,N24002009,,,WIDENING AND STRENGTHENING TO 2/4 LANE WITH PAVED SHOULDERS OF MAHABUBNAGAR ? CHINCHOLI SECTION FROM,,MoRTH,2022-01,2025-01,,703.68,,210.72,76.45,2025-06,FR_JUNE_2025.pdf
1347,N24002010,,,WIDENING AND STRENGTHENING TO 4 LANE / 2-LANE WITH PAVED SHOULDERS OF MAHABUBNAGAR- CHINCHOLI SECTION,,MoRTH,2022-03,2024-03,,631.49,,75.33,28.98,2025-06,FR_JUNE_2025.pdf
1348,N24002082,,,IMPROVEMENT OF GEOMETRICS OF THONDUPALLY TO KOTHUR FROM KM 22.300 TO KM 34.14 OF NH-44-RCW,,NHAI,2022-02,2024-09,,541.58,,34.98,,2025-06,FR_JUNE_2025.pdf
1349,N24002083,,,FOUR LANING OF KARIMNAGAR- WARANGAL SECTION OF NH-563 FROM DESIGN CH.48.860 KM NEAR SH-1 CH.170.400 K,,NHAI,2022-03,2025-07,,2146.86,2413.00,999.54,72.35,2025-06,FR_JUNE_2025.pdf
1350,N24002190,,,CONSTRUCTION OF 4-LANE ACCESS CONTROLLED GREENFIELD HIGHWAY SECTION ON NH-163G (KHAMMAM- VIJAYAWADA),,NHAI,2023-03,2026-08,,983.00,,0.00,8.50,2025-06,FR_JUNE_2025.pdf
1351,N24002236,,,CONSTRUCTION OF 4-LANE ACCESS CONTROLLED GREENFIELD HIGHWAY SECTION ON NH-163G (KHAMMAM - VIJAYAWADA,,NHAI,2023-03,2025-03,,832.62,,0.00,,2025-06,FR_JUNE_2025.pdf
1352,N24000245,,,REHABILITATION AND UPGRADATION OF NH -565 FROM KM 1.00 TO 86.057 (NAKREKAL TO NAGARJUNSAGAR DAM SECT,,MoRTH,2014-01,2016-03,2019-09,270.00,,0.00,72.15,2025-06,FR_JUNE_2025.pdf
1353,N24000247,,,REHABILITATION AND UPGRADATION OF NH-221 FROM KM 121/0 TO 165/00 (OF VIJAYAWADA-JAGDALPUR RUDRAMPUR,,MoRTH,2014-10,2017-02,,295.47,,224.42,82.76,2025-06,FR_JUNE_2025.pdf
1354,N24000248,,,EPC- CORRIDOR APPROACH WORKS - NH (O): WIDENING EXISTING 2 LANE TO 2 LANE WITH PAVED SHOULDERS IN KM,,MoRTH,2015-03,2017-01,,153.21,,100.96,93.20,2025-06,FR_JUNE_2025.pdf
1355,N24000980,,,WIDEINING TO TWO/FOUR LANE WITH PAVED SHOULDERS FROM EXISTING KM 182.120 TO KM 227.600 OF NH-167 ON,,MoRTH,2016-10,2019-02,,298.32,,178.47,,2025-06,FR_JUNE_2025.pdf
1356,N24000981,,,WIDEINING TO TWO/FOUR LANE WITH PAVED SHOULDERS FROM EXISTING KM 180.60 TO KM 223.00 OF NH-63 ON NIZ,,MoRTH,2016-10,2019-03,,248.83,,173.79,,2025-06,FR_JUNE_2025.pdf
1357,N24000982,,,WIDENING TO TWO LANE WITH PAVED SHOULDERS FROM KM 40/410 TO KM 84/037OF THIRUMALAGIRI TO SURYAPET SE,,MoRTH,2017-01,2019-05,,244.54,,174.35,99.96,2025-06,FR_JUNE_2025.pdf
1358,N24000983,,,WIDENING TO TWO LANE WITH PAVED SHOULDERS FROM KM 0/970 TO KM 40/410 OF JANAGAON-THIRUMALAGIRI OF NH,,MoRTH,2017-01,2019-10,,196.52,,125.53,92.74,2025-06,FR_JUNE_2025.pdf
1359,N24000984,,,WIDENING TO TWO LANE WITH PAVED SHOULDERS FROM KM 15.525 TO KM 62.880 OF JADCHERLA-KALWAKURTHY SECTI,,MoRTH,2017-01,2019-12,,283.00,,259.15,99.32,2025-06,FR_JUNE_2025.pdf
1360,N24000986,,,WIDENING TO TWO LANE WITH PAVED SHOULDERS FROM KM 67.00 TO 114.425 OF KALWAKURTHY- MALLEPALLY SECTION,,MoRTH,2017-01,2019-05,,300.00,,239.93,99.09,2025-06,FR_JUNE_2025.pdf
1361,N24000987,,,6 LANING FROM KM 9.90 TO KM 19.948 (ARAMGARH-SAMSHABAD SECTION) OF HYDERABAD-SAMSHABAD SECTION OF NH,,MoRTH,2018-01,2020-05,,283.15,,270.01,92.62,2025-06,FR_JUNE_2025.pdf
1362,N24000988,,,WIDENING AND STRENGTHENING OF EXISTING 2-LANE TO 2-LANE WITH PAVED SHOULDERS FROM KM.159/0 TO 165/4,,MoRTH,2018-01,2019-12,,230.03,,231.31,100.00,2025-06,FR_JUNE_2025.pdf
1363,N24000989,,,WIDENING AND STRENGTHENING OF EXISTING CARRIAGEWAY IN 2 LANE WITH PAVED SHOULDERS FROM KM.25/0 TO 59,,MoRTH,2018-02,2020-06,,206.13,,190.94,98.56,2025-06,FR_JUNE_2025.pdf
1364,N24000990,,,REHABILITATION AND UPGRADATION OF NH-167 FROM DESIGN KM.113.900 TO 154.479 (MALLEPALLY - HALIYA SECT,,MoRTH,2018-02,2019-11,,294.13,,198.75,90.10,2025-06,FR_JUNE_2025.pdf
1365,N24000993,,,REHABILITATION AND UPGRADATION OF NH-167 FROM DESIGN KM.187.723 TO 234.434 (MIRYALAGUDA TO KODAD SEC,,MoRTH,2018-03,2020-09,,322.81,,315.23,98.14,2025-06,FR_JUNE_2025.pdf
1366,N24000994,,,CONSTRUCTION OF SIX LANE ELEVATED CORRIDOR FROM KM.7.950 (UPPAL) TO KM.14.200 OF NH-163 TO DE-CONGES,,MoRTH,2018-03,2020-07,,626.76,,272.64,46.00,2025-06,FR_JUNE_2025.pdf
1367,N24000996,,,REHABILITATION AND UP-GRADATION TO TWO LANE WITH PAVED SHOULDERS FROM KM 0/0 TO 72/6 OF NH-365 (NAKR,,MoRTH,2017-01,2019-10,,605.08,,413.37,99.90,2025-06,FR_JUNE_2025.pdf
1368,N24000997,,,REHABILITATION AND UP GRADATION FROM KM. 121/0 TO 154/0 OF NAKAREKAL ? MALLAMPALLY SECTION OF NH-365,,MoRTH,2018-03,2019-07,,192.67,,176.37,96.00,2025-06,FR_JUNE_2025.pdf
1369,N24000998,,,WIDENING AND STRENGTHENING/ RECONSTRUCTION OF EXISTING PAVEMENT TO FOUR ALNE WITH PAVED SHOULDERS FR,,MoRTH,2019-01,,,193.19,,222.58,100.00,2025-06,FR_JUNE_2025.pdf
1370,N16000495,,,"GRASS ROOT RAIL FED DEPOT AT SEKERKOTE, AGARTALA AS RESITEMENT OF EXISTING DHARMANAGAR DEPOT",,IOCL,2022-06,2025-08,2025-09,656.00,,427.77,83.17,2025-06,FR_JUNE_2025.pdf
1371,N24001542,,,2 LANING FROM MANU-SIMLUNG PKG-2,,NHIDCL,2022-02,2025-01,2025-05,456.88,,122.67,50.18,2025-06,FR_JUNE_2025.pdf
1372,N24001914,,,IMPROVEMENT AND WIDENING TO 2- LANE WITH EARTHEN PAVED SHOULDER FROM UDAIPUR TO SRIMANTAPUR,,NHIDCL,2023-05,2024-11,,195.95,,46.46,45.42,2025-06,FR_JUNE_2025.pdf
1373,N24002132,,,4 LANE WITH PAVED SHOULDER AGARTALA BYPASS (WESTERN SIDE) CONNECTING NH-8,,NHIDCL,2023-03,2027-03,,2026.05,,26.34,8.82,2025-06,FR_JUNE_2025.pdf
1374,N24002159,,,REHABILITATION AND UP-GRADATION OF ROAD FROM DESIGN KM 25.250 TO KM 36.460 (TOTAL LENGH: 11.210 KM),,NHIDCL,2020-02,2026-03,,174.43,,9.54,16.61,2025-06,FR_JUNE_2025.pdf
1375,N24002160,,,IMPROVEMENT AND WIDENING TO 2- LANE WITH PAVED SHOULDER OF ROAD FROM KM 101.300 TO KM 127.319 (TOTAL,,NHIDCL,2024-01,2026-07,,431.78,,52.82,34.61,2025-06,FR_JUNE_2025.pdf
1376,N24002161,,,KHOWAI ?TELIAMURA-AMARPUR- HARINA-SABROOM PACKAGE-2,,NHIDCL,2024-01,2026-09,,657.21,,95.71,32.85,2025-06,FR_JUNE_2025.pdf
1377,N24002162,,,KHOWAI ?TELIAMURA-AMARPUR- HARINA-SABROOM PACKAGE-3,,NHIDCL,2024-01,2026-09,,670.90,,3.81,3.05,2025-06,FR_JUNE_2025.pdf
1378,N24002205,,,CHAMPAK NAGAR TO KHAYERPUR SECTION (DESIGN KM 242+500 TO KM 261+610),,NHIDCL,2023-12,2026-09,,920.66,,81.54,24.56,2025-06,FR_JUNE_2025.pdf
1379,N24002228,,,KHOWAI ?TELIAMURA-AMARPUR- HARINA-SABROOM SECTION PKG-4,,NHIDCL,2024-01,2026-12,,726.90,,7.36,3.85,2025-06,FR_JUNE_2025.pdf
1380,N24001263,,,REHABILITATION AND UPGRADATION OF ROAD FROM KM 0.00 TO KM 18.600 OF KUMARGHAT-KAILASHAHAR SECTION,,NHIDCL,2020-06,2022-01,2024-02,277.50,302.02,262.91,99.94,2025-06,FR_JUNE_2025.pdf
1381,N24001309,,,KAILASHAHAR TO KHOWAI PKG-4,,NHIDCL,2020-11,2022-06,2023-10,159.13,171.50,84.33,100.00,2025-06,FR_JUNE_2025.pdf
1382,N24001317,,,2-LANING FROM JOLAIBARI - BELONIA,,NHIDCL,2020-06,2022-01,,201.99,,148.22,100.00,2025-06,FR_JUNE_2025.pdf
1383,N24001363,,,MANU-SIMLUNG ( PKG 4),,NHIDCL,2021-03,2022-12,,354.79,,34.08,,2025-06,FR_JUNE_2025.pdf
1384,N04000077,,,"CCS INTERNATIONAL AIRPORT , LUCKNOW",,AAI,2018-06,2021-09,2026-10,1383.00,1938.00,2652.63,80.58,2025-06,FR_JUNE_2025.pdf
1385,N04000094,,,DEVELOPMENT OF AYODHYA AIRPORT PHASE-01,,AAI,2021-03,2022-12,2025-07,242.14,328.00,344.58,99.90,2025-06,FR_JUNE_2025.pdf
1386,N04000102,,,"PRAYAGRAJ AIRPORT - CONSTRUCTION OF NEW TERMINAL BUILDING, SECOND LINK TAXI TRACK, APRON EXPANSION,",,AAI,2023-05,2024-11,2025-07,185.75,274.38,206.39,97.25,2025-06,FR_JUNE_2025.pdf
1387,N04000113,,,AGRA: DEVELOPMENT OF NEW CIVIL ENCLAVE AT AGRA AIRPORT.,,AAI,2024-06,2026-07,,579.00,,72.23,13.00,2025-06,FR_JUNE_2025.pdf
1388,N04000114,,,"VARANASI: DEVELOPMENT OF LAL BAHADUR SHASTRI INTERNATIONAL AIRPORT, VARANASI.",,AAI,2024-07,2027-07,,2869.65,,283.00,14.51,2025-06,FR_JUNE_2025.pdf
1389,N06000152,,,NEYVELI UTTAR PRADESH POWER PROJECT LIMITED 1980 MW,,NLC,2016-07,2021-11,2025-10,17237.00,21780.94,19949.00,91.39,2025-06,FR_JUNE_2025.pdf
1390,N06000208,,,KHADIA EXPANSION OCP,,NCL,2021-06,2025-03,,491.67,,202.24,40.86,2025-06,FR_JUNE_2025.pdf
1391,N16000429,,,60 KTA POLYPROPYLENE PROJECT,,GAIL,2019-03,2024-04,2024-04,910.56,1299.02,974.00,96.90,2025-06,FR_JUNE_2025.pdf
1392,N16000505,,,AUGMENTATION OF FACILITIES AT MATHURA BITUMEN PLANT,,IOCL,2022-04,2025-04,2026-12,260.12,,1.07,25.00,2025-06,FR_JUNE_2025.pdf
1393,N16000506,,,GRASS-ROOT TERMINAL AT MIRZAPUR UTTAR PRADESH,,IOCL,2022-09,2026-06,,980.45,,206.85,50.75,2025-06,FR_JUNE_2025.pdf
1394,N16000525,,,"CITY GAS DISTRIBUTION PROJECTS AT LAKHIMPUR KHERI , SITAPUR, BAHRAICH, SHRAVASTI,BALRAMPUR,",,BPCL,2022-12,2030-06,,16654.00,,550.36,9.70,2025-06,FR_JUNE_2025.pdf
1395,N18000272,,,KHURJA SUPER THERMAL POWER PROJECT,,THDCIL,2019-03,2023-09,,11089.42,13276.16,12580.53,96.00,2025-06,FR_JUNE_2025.pdf
1396,N18000382,,,"SINGRAULI SUPER THERMAL POWER PROJECT, STAGE-III (2X800 MW)",,NTPC,2024-03,2030-02,,17195.31,,1569.79,0.50,2025-06,FR_JUNE_2025.pdf
1397,N18000407,,,TRANSMISSION SYSTEM FOR EVACUATION OF POWER FROM RAJASTHAN REZ PH-IV (PART-4: 3.5 GW): PART A,,PGCIL,2024-12,2026-12,,5846.00,,198.76,2.10,2025-06,FR_JUNE_2025.pdf
1398,N18000423,,,TRANSMISSION SYSTEM FOR STRENGTHENING TO FACILITATE EVACUATION OF POWER FROM BHADLA/BIKANER COMPLEX,,PGCIL,2024-12,2026-06,,213.00,,0.00,,2025-06,FR_JUNE_2025.pdf
1399,N22000468,,,BURHWAL - GONDA - 3RD RUNNING LINE.,,NER,2016-04,2025-03,,1015.59,,1277.57,52.00,2025-06,FR_JUNE_2025.pdf
1400,N22000470,,,"SHAHGANJ-BHATNI-PHEPHNA-INDARA, MAU-SHAHGANJ (EXCL. MAU-INDARA) PATCH DOUBLING.",,NER,2016-04,2024-12,,1177.96,,2050.16,85.00,2025-06,FR_JUNE_2025.pdf
1401,N22000495,,,JHANSI MANIKPUR AND KHAIRAR BHIMSEN DOUBLING,,NCR,2018-03,2026-03,,4329.53,,2125.66,50.00,2025-06,FR_JUNE_2025.pdf
1402,N22000496,,,JHANSI BINA DOUBLING,,NCR,2016-09,2022-03,,2002.00,,1745.48,90.00,2025-06,FR_JUNE_2025.pdf
1403,N22000501,,,MATHURA-JHANSI-3RD LINE (273.80 KM),,RVNL,2016-06,2024-12,,5323.39,,5046.07,,2025-06,FR_JUNE_2025.pdf
1404,N22000525,,,SURFACE TRIANGLE LINE BETWEEN BHADURA STATION AND NEW CROSSING STN KARMA DOUBLING,,ECR,2022-10,2027-10,,199.96,,55.09,,2025-06,FR_JUNE_2025.pdf
1405,N22000544,,,MUGHALSARAI - ALLAHABAD - 3RD LINE,,NCR,2019-08,2026-12,,2649.44,,83.10,55.00,2025-06,FR_JUNE_2025.pdf
1406,N22000545,,,ALIGARH-HARDUAGANJ FLYOVER (22 KM),,NCR,2020-04,2026-06,,1456.89,1244.13,10.14,8.20,2025-06,FR_JUNE_2025.pdf
1407,N22000546,,,LALITPUR - BIRARI WITH FLYOVER AT LALITPUR,,NCR,2017-03,2024-12,,356.09,,213.97,65.00,2025-06,FR_JUNE_2025.pdf
1408,N22000562,,,ALIGARH-DAUD KHAN - 3RD LINE 6.9 KM AND CONSTRUCTION OF FLYOVER AT DAUD KHAN,,NCR,2019-04,2025-12,,451.99,779.49,122.08,44.00,2025-06,FR_JUNE_2025.pdf
1409,N22000563,,,ALLAHABAD-BAMHRAULI - 4TH LINE (10 KM) WITH FLY-OVER AT SUBEDARGANJ,,NCR,2019-04,2026-03,,494.11,,42.61,42.00,2025-06,FR_JUNE_2025.pdf
1410,N22000564,,,BHANDAI - FLYOVER FOR ETAWAH BOUND DOWN TRAINS,,NCR,2019-04,2025-12,,187.21,,1.29,8.00,2025-06,FR_JUNE_2025.pdf
1411,N22000565,,,SAHJANWA - DOHRIGHAT,,NER,2019-08,2029-03,,371.77,,577.85,5.00,2025-06,FR_JUNE_2025.pdf
1412,N22000566,,,BAHRAICH - NANPARA -NEPALGANJ (56.15 KM),,NER,2020-07,2024-12,,950.00,,424.74,25.00,2025-06,FR_JUNE_2025.pdf
1413,N22000569,,,BAHRAICH SRAVASTI BALRAMPUR (TULSIPUR),,NER,2018-10,2030-10,,4939.78,,1334.98,7.50,2025-06,FR_JUNE_2025.pdf
1414,N22000583,,,JANGHAI PRATAPGARH AMETHI DOUBLING,,NR,2017-11,2025-03,,721.72,,58.98,70.00,2025-06,FR_JUNE_2025.pdf
1415,N22000590,,,BARABANKI MALHAUR 3RD AND 4TH LINE (32.84 KM),,NR,2019-01,2025-03,2026-01,323.85,,18.91,59.00,2025-06,FR_JUNE_2025.pdf
1416,N22000591,,,DOUBLING BETWEEN JAUNPUR JN- ZAFFARABAD (6.28 KM),,NR,2023-03,2026-12,,177.33,,0.89,10.00,2025-06,FR_JUNE_2025.pdf
1417,N22000596,,,JANGHAI-PHAPHAMAU - DOUBLING WITH ELECTRIFICATION (46.79 KM),,RVNL,2018-11,2025-03,,357.48,,362.09,,2025-06,FR_JUNE_2025.pdf
1418,N22000598,,,BHATNI - AUNRIHAR WITH ELECTRIFICATION (125 KM) (EXCL INDARA - MAU (116.95 KM)),,RVNL,2018-05,2024-12,,2529.46,,1636.33,,2025-06,FR_JUNE_2025.pdf
1419,N22000612,,,MATHURA - VRINDAVAN (11 KM),,NCR,2022-08,2025-06,,402.88,,0.00,,2025-06,FR_JUNE_2025.pdf
1420,N22000613,,,DOMINGARH - GORAKHPUR - GORAKHPUR CANTT - KUSUMHI - 3RD RUNNING LINE (21.15 KM),,NER,2016-11,2025-02,,351.03,,494.01,86.50,2025-06,FR_JUNE_2025.pdf
1421,N24001421,,,CONSTRUCTION OF 6 LANE BRIDGE ON GANGA ON NH-96 AND ITS APPROACHES IN PHAPHAMAU ALLAHABAD ON EPC MOD,,MoRTH,2018-07,2024-02,,1948.25,,1146.61,79.00,2025-06,FR_JUNE_2025.pdf
1422,N24001424,,,CONSTRUCTION OF FOUR-LANE ELEVATED VIADUCT FROM KM.4+634 TO KM.6+345 ON NH-24A INCLUDING RETAINING W,,MoRTH,2021-03,2023-09,,185.09,269.81,266.35,100.00,2025-06,FR_JUNE_2025.pdf
1423,N24001456,,,REHABILITATION AND UPGRADATION TO 2 LANE WITH PS OF RADHAITA TO PILIBHIT SECTION OF 46.130 KM,,MoRTH,2020-04,2024-02,,199.39,212.96,200.01,100.00,2025-06,FR_JUNE_2025.pdf
1424,N24001457,,,REHABILITATION AND UPGRADATION TO 2 LANE WITH PS OF MIRANPUR KATRA TO RADHAITA SECTION OF NH- 730C F,,MoRTH,2020-04,2024-07,,172.50,169.56,106.06,76.00,2025-06,FR_JUNE_2025.pdf
1425,N24001461,,,2-LANE WITH PS OF BEWAR TO NEAR KARRI VILLAGE SECTION OF NH-92 FROM KM.0.00 TO 30.00 UNDER GNHCP,,MoRTH,2020-04,2024-03,,236.47,,145.95,88.00,2025-06,FR_JUNE_2025.pdf
